cell_id,pred_phase,pred_age
4635,,
4636,,
4637,G1,377.8762667
4638,,
4639,,
4640,,
4641,,
4642,S,559.496
4643,,
4644,,
4645,G1,194.7221333
4646,G1,249.2645333
4647,,
4648,G1,132.6218667
4649,G2,988.7066667
4650,,
4651,G2,1039.421333
4652,G2,1006.907733
4653,,
4654,,477.8464
4655,G1,246.0165333
4656,,
4657,G1,102.3168
4658,S,350.7722667
4659,,
4660,,
4661,,
4662,G1,147.2064
4663,G1,164.0586667
4664,,
4665,,
4666,G1,214.9754667
4667,G1,103.2405333
4668,G1,201.1669333
4669,,
4670,G1,48.5584
4671,,
4672,G1,114.9141333
4673,,
4674,,
4675,G1,97.31733333
4676,,
4677,,
4678,G1,291.6277333
4679,G1,1169.618133
4680,G1,85.49333333
4681,S,323.1157333
4682,G1,300.4288
4683,,1078.747733
4684,,
4685,S,476.4117333
4686,,
4687,S,553.8613333
4688,S,380.0202667
4689,,
4690,,
4691,G1,207.5717333
4692,S,440.6224
4693,G1,114.0581333
4694,,
4695,,
4696,,
4697,,
4698,,
4699,,
4700,G1,604.1482667
4701,,
4702,,
4703,,
4704,S,390.1498667
4705,G1,82.45653333
4706,S,686.8330667
4707,,
4708,G1,30.9408
4709,G2,891.3573333
4710,,
4711,G1,660.6064
4712,,
4713,,
4714,,
4715,G1,420.8842667
4716,S,582.7936
4717,S,329.2490667
4718,,
4719,G1,180.8805333
4720,,
4721,G1,230.2533333
4722,,
4723,,
4724,G1,109.2362667
4725,,
4726,,
4727,,
4728,,
4729,,
4730,G1,1056.977067
4731,,
4732,S,453.0101333
4733,,
4734,G1,140.8288
4735,G1,87.45386667
4736,,
4737,,
4738,,
4739,G2,1058.128533
4740,G2,972.1376
4741,,
4742,,
4743,G1,326.2837333
4744,,
4745,,
4746,S,636.0757333
4747,,
4748,G2,887.8309333
4749,G1,183.8757333
4750,,
4751,G1,213.9130667
4752,G1,84.41066667
4753,,
4754,,
4755,G1,826.2218667
4756,,
4757,,
4758,,
4759,G1,573.1578667
4760,,
4761,G1,287.1296
4762,,
4763,G2,836.6277333
4764,,
4765,,
4766,G1,23.7424
4767,G1,334.0533333
4768,,
4769,,
4770,,
4771,G1,144.0944
4772,G1,180.4272
4773,,
4774,G2,872.0581333
4775,G1,226.4464
4776,,
4777,G1,19.62133333
4778,G2,978.9957333
4779,,
4780,,
4781,,
4782,,
4783,G1,64.4064
4784,S,620.2837333
4785,,
4786,G1,194.8762667
4787,G1,826.944
4788,,
4789,,
4790,,
4791,S,371.9845333
4792,G1,214.4816
4793,,
4794,G1,189.2181333
4795,,
4796,,
4797,,
4798,,
4799,,
4800,,
4801,G1,169.6714667
4802,,
4803,,
4804,G1,62.0976
4805,G2,1035.614933
4806,,
4807,,
4808,,
4809,,
4810,,
4811,S,459.1664
4812,G1,13.60746667
4813,,
4814,G1,801.0405333
4815,S,718.6901333
4816,G1,67.89493333
4817,,
4818,G1,36.32746667
4819,G2,947.6842667
4820,,
4821,G1,51.544
4822,,
4823,S,536.0256
4824,,
4825,G1,242.6197333
4826,S,686.1525333
4827,,
4828,G1,350.3989333
4829,,
4830,,
4831,G2,932.712
4832,,
4833,G1,388.7701333
4834,G1,141.5728
4835,,
4836,G1,156.9226667
4837,,
4838,,
4839,,
4840,G1,161.7669333
4841,M,1018.628267
4842,G1,168.9594667
4843,,
4844,G1,185.0576
4845,S,420.4538667
4846,,
4847,,
4848,G2,1063.2272
4849,,
4850,,
4851,S,525.1498667
4852,G1,150.5466667
4853,,
4854,,
4855,G1,53.56266667
4856,G1,63.37226667
4857,G1,83.43093333
4858,,
4859,S,576.8309333
4860,G1,134.0554667
4861,,
4862,,
4863,G2,944.0096
4864,G1,34.71413333
4865,,
4866,,
4867,G2,982.3050667
4868,,
4869,G1,218.0346667
4870,,
4871,S,381.3066667
4872,,
4873,,
4874,,
4875,G1,257.2256
4876,G2,937.3328
4878,G1,177.3792
4879,G1,436.3669333
4880,S,572.5536
4881,,
4882,,
4883,,
4884,,
4885,,
4886,,
4887,,
4888,,
4889,G1,875.7413333
4890,,
4891,,
4892,,
4893,,
4894,S,391.6346667
4895,,
4896,G1,178.6709333
4897,,
4898,G1,113.6544
4899,,
4900,,
4901,G2,868.0698667
4902,G1,167.4448
4903,,
4904,G2,870.7146667
4905,,
4906,G2,1062.174933
4907,,
4908,G1,38.07306667
4909,G1,261.7984
4910,,
4911,,
4912,G1,229.7802667
4913,S,509.7754667
4914,,
4915,S,656.56
4916,G1,181.7925333
4917,G1,157.3301333
4918,,
4919,G1,288.6544
4920,,
4921,,
4922,G1,100.9802667
4923,,
4924,,
4925,,
4926,,
4927,,
4928,,
4929,,
4930,,
4931,,
4932,G1,143.9584
4933,,
4934,G1,113.3898667
4935,,
4936,S,408.0970667
4937,,
4938,,
4939,G1,60.62133333
4940,S,439.7461333
4941,,
4942,S,360.1082667
4943,,
4944,,
4945,G2,832.0976
4946,,
4947,G1,169.8250667
4948,,
4949,G1,751.5328
4950,S,346.0597333
4951,G1,183.0554667
4952,,
4953,G2,829.4922667
4954,,
4955,S,402.3264
4956,,
4957,G1,45.9168
4958,,
4959,G2,982.3930667
4960,,
4961,,
4962,G1,113.7488
4963,G2,1029.162667
4964,,
4965,,
4966,,
4967,,
4968,,
4969,,
4970,,
4971,G1,108.632
4972,G1,216.2464
4973,,
4974,,
4975,G1,103.9589333
4976,,
4977,S,429.4378667
4978,,
4979,,
4980,,
4981,G1,27.2816
4982,,1059.5984
4983,,
4984,,
4985,,
4986,S,921.4597333
4987,,
4988,S,457.568
4989,,
4990,G1,155.4469333
4991,G1,249.8533333
4992,,
4993,S,668.3045333
4994,,
4995,,
4996,,
4997,G1,44.02133333
4998,,
4999,G1,49.7616
5000,G1,217.7872
5001,G2,897.824
5002,S,465.9872
5003,M,1051.973333
5004,G1,156.416
5005,G2,1044.470933
5006,G1,95.78026667
5007,,
5008,,
5009,,
5010,,
5011,,
5012,,
5013,,
5014,G1,164.4405333
5015,G1,98.82133333
5016,,
5017,G1,218.4490667
5018,G1,170.8090667
5019,G2,1081.7552
5020,G2,973.1376
5021,,
5022,,
5023,G1,223.4666667
5024,S,684.6896
5025,,
5026,G1,191.688
5027,G1,432.4368
5028,,
5029,G1,178.6549333
5030,S,400.2416
5031,,
5032,,
5033,G1,10.02026667
5034,,
5035,,
5036,S,647.264
5037,,
5038,,
5039,S,397.7146667
5040,,
5041,S,645.6821333
5042,S,573.2688
5043,,
5044,,
5045,,
5046,,
5047,G1,167.9861333
5048,,
5049,,
5050,G1,703.7664
5051,,
5052,G2,915.1568
5053,G1,25.78293333
5054,M,1070.8576
5055,S,380.6730667
5056,,
5057,,
5058,G1,10.46826667
5059,,
5060,G1,114.5210667
5061,G1,274.8933333
5062,,
5063,G1,197.8341333
5064,G1,412.2410667
5065,,924.5386667
5066,G1,190.7845333
5067,,
5068,,
5069,G1,96.20906667
5070,G1,184.4245333
5071,,
5072,,
5073,,
5074,S,704.3968
5075,,
5076,,
5077,S,704.4832
5078,G1,495.6352
5079,G1,90.24
5080,G1,338.2768
5081,,
5082,G1,277.9029333
5083,G1,820.5712
5084,,
5085,,
5086,,
5087,,
5088,G1,124.8965333
5089,,
5090,S,943.3088
5091,,
5092,G2,929.8208
5093,G1,175.3504
5094,S,560.664
5095,,
5096,G1,148.1258667
5097,,
5098,,
5099,G2,1080.932267
5100,,
5101,G1,113.2704
5102,,
5103,,
5104,G1,181.8485333
5105,,
5106,,
5107,,
5108,G1,181.9376
5109,,
5110,,
5111,,
5112,G1,207.9216
5113,G1,905.6906667
5114,,
5115,,
5116,,
5117,,
5118,,
5119,,
5120,,
5121,G2,914.1776
5122,S,705.2992
5123,,
5124,,
5125,,
5126,G1,1104.261867
5127,,
5128,,
5129,G2,1081.270933
5130,,
5131,,
5132,,
5133,G2,887.4058667
5134,S,552.5205333
5135,,
5136,,
5137,,
5138,S,482.5989333
5139,G2,882.792
5140,,
5141,G1,132.6757333
5142,,
5143,,
5144,,
5145,,
5146,G1,180.3813333
5147,S,622.2736
5148,S,376.1536
5149,,
5150,,
5151,,
5152,,
5153,,
5154,,
5155,G1,676.9866667
5156,S,623.6789333
5157,G2,872.2272
5158,,
5159,,
5160,,
5161,,
5162,G1,237.8032
5163,,
5164,G1,227.3338667
5165,,
5166,,
5167,,
5168,G2,907.512
5169,,
5170,G1,332.5818667
5171,S,597.4288
5172,,
5173,G1,172.9962667
5174,G1,119.3141333
5175,,
5176,,
5177,,
5178,,
5179,S,484.1994667
5180,G1,324.2282667
5181,,
5182,,
5183,G1,174.6170667
5184,,
5185,G1,65.59626667
5186,G1,64.74986667
5187,G1,914.0997333
5188,S,421.6634667
5189,,
5190,G1,209.928
5191,,
5192,,
5193,G1,193.4336
5194,,
5195,,
5196,,
5197,,
5198,,
5199,,
5200,S,370.6949333
5201,,
5202,G1,191.5184
5203,,
5204,,
5205,,
5206,G1,176.3786667
5207,G1,279.7018667
5208,S,748.4
5209,,
5210,,
5211,S,395.0528
5212,,
5213,S,651.5189333
5214,G1,151.8592
5215,S,648.272
5216,,
5217,G1,253.7344
5218,,
5219,,
5220,,
5221,G1,126.3733333
5222,G1,161.1168
5224,G1,127.0453333
5225,G1,400.4906667
5226,,
5227,,
5228,,
5229,,
5230,S,521.5792
5231,G2,846.4954667
5232,,
5233,S,441.168
5234,,
5235,G1,140.3738667
5236,,
5237,S,481.9242667
5238,,
5239,S,723.2304
5240,S,678.9450667
5241,,
5242,S,572.2810667
5243,,
5244,,
5245,,
5246,G1,289.5552
5247,,
5248,G1,1020.6272
5249,,
5250,G1,176.72
5251,,
5252,,
5253,,
5254,,
5255,,
5256,,
5257,G1,348.8821333
5258,,
5259,,
5260,,
5261,G1,199.3296
5262,,
5263,G2,780.0234667
5264,,
5265,,
5266,,
5267,,
5268,,
5269,G1,142.5114667
5270,,
5271,,
5272,,
5273,S,667.2010667
5274,,
5275,G1,51.18613333
5276,,
5277,,
5278,G1,74.0336
5279,G2,922.9642667
5280,,
5281,G1,834.8757333
5282,,
5283,,
5284,G1,135.6858667
5285,,
5286,,
5287,,
5288,,
5289,S,722.2266667
5290,,
5291,,
5292,,
5293,G1,125.2144
5294,S,699.7056
5295,G1,201.248
5296,,
5297,S,544.2378667
5298,,
5299,,
5300,G1,19.17813333
5301,G1,30.99093333
5302,G2,832.1237333
5303,S,554.6965333
5304,,
5305,G2,837.0805333
5306,S,741.5008
5307,,
5308,,
5309,S,360.6896
5310,S,571.6357333
5311,,
5312,,
5313,G1,186.3653333
5314,,
5315,S,848.7488
5316,,
5317,,
5318,G1,12.61013333
5319,,
5320,,
5321,G1,18.61333333
5322,,
5323,,
5324,G1,177.3754667
5325,,
5326,,
5327,,1145.783467
5328,G1,142.1701333
5329,,
5330,S,512.3242667
5331,G1,79.41546667
5332,G1,189.1189333
5333,G1,56.06186667
5334,,
5335,,
5336,G1,22.94133333
5337,,
5338,,960.1824
5339,G1,209.0645333
5340,,
5341,,
5342,,
5343,G1,66.30453333
5344,G1,239.8288
5345,G1,233.0112
5346,,
5347,G2,900.3850667
5348,,
5349,G1,283.5466667
5350,M,997.5728
5351,,
5352,G2,975.6773333
5353,,
5354,G1,173.0954667
5355,G1,270.5018667
5356,,
5357,S,432.4138667
5358,,
5359,,
5360,,
5361,G1,199.5456
5362,G1,882.8896
5363,G1,312.6314667
5364,S,419.1450667
5365,,
5366,G1,53.10186667
5367,,
5368,,
5369,,
5370,G1,150.8266667
5371,S,708.7797333
5372,G1,31.28533333
5373,G2,992.7829333
5374,,
5375,,
5376,,
5377,S,553.1525333
5378,G1,170.5893333
5379,,
5380,,
5381,,
5382,S,564.2314667
5383,,
5384,,
5385,,
5386,S,734.6890667
5387,S,775.2997333
5388,,
5389,,
5390,,
5391,G1,104.3386667
5392,S,592.5424
5393,,
5394,,
5395,S,342.8602667
5396,S,597.2677333
5398,,
5399,,
5400,,
5401,,
5402,,
5403,G2,893.3573333
5404,S,348.4661333
5405,G1,170.6176
5406,G1,221.7834667
5407,G1,217.0474667
5408,G1,153.0762667
5409,,
5410,G1,198.8661333
5411,,
5412,S,552.3733333
5413,,
5414,,
5415,,
5416,G1,241.1413333
5417,,
5418,,
5419,S,380.5525333
5420,G1,180.2192
5421,,
5422,G1,257.4389333
5423,S,351.7557333
5424,,
5425,S,425.5690667
5426,S,697.6986667
5427,G1,389.6906667
5428,,
5429,,
5430,,
5431,,
5432,,
5433,G1,72.2816
5434,,
5435,,
5436,,
5437,,
5438,,
5439,G1,505.1008
5440,G1,187.4709333
5441,,
5442,G2,825.1109333
5443,S,345.3461333
5444,,
5445,,
5446,,
5447,G1,103.0037333
5448,,
5449,,
5450,,
5451,S,522.3968
5452,G1,250.4053333
5453,S,575.1904
5454,S,353.6906667
5455,,
5456,,
5457,,
5458,,
5459,,
5460,,
5461,G1,58.95626667
5462,,
5463,S,625.024
5464,S,362.1728
5465,G2,848.9093333
5466,,
5467,,
5468,G2,991.7114667
5469,,
5470,,
5471,,
5472,G2,1098.045867
5473,,
5474,G1,32.1008
5475,,
5476,,
5477,G1,219.08
5478,,
5479,,
5480,,
5481,,
5482,,
5483,G1,174.6949333
5484,G1,163.6826667
5485,,
5486,G2,888.0885333
5487,,
5488,,
5489,G1,126.6517333
5490,,
5491,,
5492,,
5493,G1,257.7141333
5494,,
5495,G1,172.0261333
5496,,
5497,,
5498,S,386.3008
5499,,
5500,G1,183.3461333
5501,,
5502,S,364.4128
5503,,
5504,S,639.8890667
5505,,
5506,G1,256.1493333
5507,,1078.595733
5508,,
5509,,
5510,,
5511,G1,137.8421333
5512,G1,323.9456
5513,G1,214.6405333
5514,G1,128.1530667
5515,G1,240.0970667
5516,G1,341.2666667
5517,S,560.2672
5518,,
5519,G1,30.71733333
5520,S,499.8250667
5521,G1,257.3306667
5522,S,698.8890667
5523,,
5524,,
5525,,
5526,S,379.7141333
5527,,
5528,,
5529,S,700.0378667
5530,G1,22.3568
5531,,
5532,,
5533,,
5534,,
5535,,
5536,,
5537,,
5538,,
5539,,
5540,,
5541,,
5542,,
5543,,
5544,,
5545,,
5546,G1,115.3637333
5547,,
5548,,
5549,,
5550,,
5551,,
5552,G1,13.2336
5553,,
5554,G2,944.5034667
5555,,
5556,S,420.0741333
5558,,
5559,S,466.8464
5560,,
5561,G1,57.248
5562,,
5563,,
5564,S,344.6437333
5565,G1,193.3397333
5566,,
5567,,
5568,,
5569,G1,424.8181333
5570,,
5571,S,329.5504
5572,,
5573,G1,980.9541333
5574,,
5575,S,458.5061333
5576,,
5577,G1,197.3008
5578,,
5579,,
5580,G1,189.496
5581,G2,1042.817067
5582,G1,238.744
5583,,
5584,,
5585,,
5586,G1,44.5344
5587,S,967.3114667
5588,G1,268.6816
5589,,
5590,,
5591,G1,870.9386667
5592,,
5593,,
5594,,
5595,S,798.2965333
5596,,
5597,G1,727.2570667
5598,S,409.4832
5599,,
5600,G1,147.1706667
5601,,
5602,,
5603,,
5604,,
5605,,
5606,,
5607,,
5608,,
5609,,
5610,,
5611,,
5612,,
5613,G1,999.3882667
5614,G1,40.85226667
5615,,
5616,,
5617,,
5618,,
5619,S,443.208
5620,S,532.6970667
5621,,
5622,G2,921.1381333
5623,S,547.5013333
5624,,
5625,,
5626,,
5627,,
5628,,
5629,,
5630,,
5631,,
5632,G1,248.5232
5633,,
5634,S,536.0490667
5635,,
5636,S,470.3941333
5637,G1,240.7530667
5638,,
5639,,
5640,S,464.5605333
5641,G2,844.1056
5643,,
5644,G1,9.396266667
5645,,
5646,,
5647,G1,251.3344
5648,G1,155.9861333
5649,,
5650,,
5651,G1,169.4672
5652,G1,184.8176
5653,,
5654,,
5655,,
5656,,
5657,,
5658,,
5659,G2,1007.912533
5660,,
5661,,
5662,G1,159.9669333
5663,,
5664,,
5665,G1,25.12853333
5666,,
5667,G1,41.46453333
5668,G1,953.1274667
5669,,
5670,G2,918.1552
5671,,
5672,,
5673,S,370.4304
5674,,
5675,,
5676,G1,178.1429333
5677,,
5678,,
5679,,
5680,S,396.9829333
5681,,
5682,S,703.3482667
5683,G1,17.0336
5684,,
5685,,
5686,S,651.7461333
5687,G1,20.12053333
5688,,
5689,G1,59.58613333
5690,,
5691,,
5692,,
5693,,
5694,,
5695,S,580.2064
5696,,
5697,G1,228.0944
5698,S,399.064
5699,S,495.1605333
5700,G1,23.048
5701,,
5702,S,517.4789333
5703,G1,61.0688
5704,G1,150.2885333
5705,G1,42.54186667
5706,,
5707,,
5708,,
5709,S,399.6522667
5710,G1,202.7034667
5711,,
5712,,
5713,,
5714,S,401.1338667
5715,G1,62.19893333
5716,,
5717,G1,213.56
5718,G1,119.1973333
5719,,
5720,,
5721,,
5722,,
5723,,
5724,,
5725,,
5726,G1,40.984
5727,,
5728,,
5729,,
5730,,
5731,,
5732,G1,59.95893333
5733,G1,129.1738667
5734,S,355.5333333
5735,G1,103.0042667
5736,G1,136.4421333
5737,,
5738,,
5739,,
5740,,
5741,S,390.0837333
5742,,
5743,,
5744,,
5745,G1,95.91146667
5746,,
5747,,
5748,G1,232.832
5749,,
5750,,
5751,G2,909.0058667
5752,,
5753,,
5754,,
5755,,
5756,,
5757,,
5758,,
5759,G2,886.7045333
5760,,
5761,G1,421.6437333
5762,S,374.1605333
5763,,
5764,S,395.3498667
5765,G1,195.3754667
5766,G1,98.45866667
5767,,
5768,,
5769,G1,173.8138667
5770,,
5771,,
5772,,
5773,,
5774,S,699.4512
5775,G1,193.2032
5776,,
5777,G1,110.8858667
5778,,
5779,G1,138.6325333
5780,,
5781,,
5782,G1,352.3594667
5783,G1,204.5637333
5784,,
5785,,
5786,,
5787,S,444.4922667
5788,,
5789,,
5790,S,403.6122667
5791,G1,184.4176
5792,,
5793,,
5794,,
5795,,
5796,S,441.1738667
5797,,
5798,G1,145.1637333
5799,S,454.4704
5800,,
5801,S,525.5328
5802,,
5803,,
5804,,
5805,,970.0325333
5806,,
5807,G1,298.2725333
5808,,840.6048
5809,,
5810,,
5811,,
5812,,
5813,,
5814,G1,158.1973333
5815,,
5816,,
5817,,
5818,,
5819,G2,999.9909333
5820,G1,209.2378667
5821,,
5822,G1,250.1141333
5823,,
5824,,
5825,,
5826,G2,916.9744
5827,,
5828,,
5829,,
5830,,
5831,G2,1094.668267
5832,,
5833,,
5834,G1,55.4096
5835,G1,653.1376
5836,G1,285.0725333
5837,,
5838,G1,141.8858667
5839,,
5840,,
5841,G1,162.6741333
5842,,
5843,,
5844,S,813.1194667
5845,,
5846,,
5847,,
5848,S,400.9834667
5849,,
5850,,
5851,,
5852,,
5853,,
5854,,
5855,S,450.8234667
5856,,
5857,,
5858,,
5859,G1,103.7781333
5860,G1,8.3344
5861,,
5862,S,347.8005333
5863,,
5864,,
5865,,
5866,S,450.624
5867,G1,989.8592
5868,,
5869,,
5870,G1,99.99786667
5871,,
5872,,
5873,G1,44.7024
5874,G2,1077.683733
5875,G1,71.392
5876,G2,902.2816
5877,G2,857.2768
5878,,
5879,S,523.6741333
5880,S,370.3194667
5881,,
5882,,
5883,,
5884,,
5885,G2,929.3082667
5886,G2,1059.896
5887,,
5888,,
5889,S,426.3397333
5890,S,388.5994667
5891,,
5892,,
5893,,
5894,G1,118.0970667
5895,G1,82.1296
5896,G2,957.5024
5897,,
5898,S,503.6656
5899,,
5900,G1,90.37706667
5901,,
5902,S,529.9621333
5903,,
5904,G1,237.3946667
5905,,
5906,,
5907,S,338.5472
5908,,
5909,G2,1019.570667
5910,,
5911,G1,219.5829333
5912,G2,890.3994667
5913,,
5914,,
5915,,
5916,G2,948.7845333
5917,,
5918,,
5919,,
5920,G1,98.208
5921,G1,249.9184
5922,G1,277.4853333
5923,G1,80.48853333
5924,,
5925,,
5926,,
5927,S,460.5093333
5928,,
5929,S,421.0106667
5930,G1,166.8592
5931,,
5932,G1,255.376
5933,S,551.0202667
5934,,
5935,,
5936,G1,135.2010667
5937,S,681.3866667
5938,G1,200.3872
5939,,
5940,,
5941,G2,954.792
5942,G1,176.0954667
5943,,
5944,,
5945,,
5946,,
5947,,
5948,G1,270.8506667
5949,,
5950,G2,934.8362667
5951,,
5952,G1,272.6778667
5953,,
5954,,
5955,G1,276.6704
5956,,1021.874133
5957,,
5958,,
5959,,
5960,,
5961,G1,419.2106667
5962,,
5963,,
5964,,
5965,,
5966,G1,69.48853333
5967,,
5968,,
5969,G1,250.2309333
5970,,
5971,,
5972,G1,110.1904
5973,,
5974,,
5975,,
5976,G1,725.2069333
5977,G1,245.5936
5978,,
5979,,
5980,,
5981,,
5982,G2,847.9093333
5983,G1,141.9461333
5984,G1,142.3445333
5985,G1,93.93013333
5986,G2,862.9349333
5987,,
5988,,
5989,S,459.144
5990,,
5991,G1,242.5168
5992,S,369.0986667
5993,,
5994,G2,978.9189333
5995,G2,985.0378667
5996,S,450.9722667
5997,G2,1081.1824
5998,,
5999,,
6000,,
6001,,
6002,,
6003,,
6004,S,975.1413333
6005,G1,214.4064
6006,,
6007,G1,51.2432
6008,,
6009,,
6010,,
6011,,
6012,,
6013,G1,141.3189333
6014,,
6015,G1,144.0149333
6016,G2,916.8096
6017,,
6018,S,703.7088
6019,,
6020,G1,146.3722667
6021,S,668.1253333
6022,G1,302.1392
6023,,
6024,G2,957.5168
6025,,
6026,,
6027,,386.9189333
6028,G1,112.7141333
6029,G1,141.6026667
6030,,
6031,,
6032,,
6033,G1,767.6357333
6034,G2,962.7306667
6035,S,619.8933333
6036,,
6037,,
6038,,
6039,G1,165.0666667
6040,,
6041,G2,886.3349333
6042,G1,246.6618667
6043,,
6044,,
6045,,
6046,G1,261.8752
6047,G1,355.4858667
6048,G2,946.9605333
6050,,
6051,G1,5.984533333
6052,,
6053,,
6054,G1,167.3845333
6055,G1,144.5376
6056,G1,742.9162667
6057,,
6058,,
6059,G1,921.6458667
6060,,
6061,S,388.7674667
6062,,
6063,,
6064,,
6065,,
6066,S,602.4757333
6067,,
6068,G1,108.704
6069,,
6070,,
6071,,
6072,,
6073,G1,41.25706667
6074,G1,6.036266667
6075,G1,129.1221333
6076,,
6077,G1,322.3488
6078,,
6079,S,616.064
6080,,
6081,,
6082,,
6083,S,410.4986667
6084,,
6085,,
6086,,
6087,,
6088,,
6089,S,456.5056
6090,S,433.384
6091,G1,8.9568
6092,G2,1018.222933
6093,,
6094,,
6095,,
6096,,
6097,,
6098,G1,185.1861333
6100,,
6101,,
6102,S,387.56
6103,S,733.464
6104,G1,976.4794667
6105,,
6106,S,582.8154667
6107,S,627.552
6108,G1,289.5530667
6109,,
6110,G1,25.73973333
6111,S,877.3018667
6112,,
6113,G1,261.2746667
6114,G1,118.9642667
6115,,
6116,G1,28.3248
6117,G1,151.2357333
6118,,
6120,,
6121,,
6122,,
6123,G1,129.1322667
6124,,
6125,G1,150.5114667
6126,,
6127,,
6128,G1,149.6634667
6129,S,647.3632
6130,G1,352.6208
6131,,
6132,,
6133,G1,352.7050667
6134,,
6135,G1,911.3562667
6136,,
6137,G1,282.7445333
6138,G2,962.7008
6139,,
6140,,
6141,,
6142,,
6143,S,510.4976
6144,,
6145,G1,240.1530667
6146,S,509.5829333
6147,G2,934.8810667
6148,,
6149,G1,282.2341333
6150,G1,265.0101333
6151,,
6152,,
6153,G1,179.7914667
6154,,
6155,G1,330.4213333
6156,,
6157,G1,55.73333333
6158,G1,220.0576
6159,G1,123.2741333
6160,G1,68.62293333
6161,,
6162,,
6163,S,671.1376
6164,G1,219.6485333
6165,,
6166,G1,280.0629333
6167,G1,110.552
6168,,
6169,,
6170,,
6171,G2,1141.5472
6172,G1,33.05386667
6173,,
6174,,
6175,G1,46.4496
6176,,
6178,,
6179,S,540.1829333
6180,,
6181,,
6182,,
6183,,
6184,S,511.9738667
6185,,
6186,G1,191.5306667
6187,,
6188,S,552.5669333
6189,,
6190,,
6191,S,601.4208
6192,,
6193,G1,259.6464
6194,S,566.9098667
6195,,
6196,G1,209.528
6197,G1,146.5989333
6198,S,719.6373333
6199,,
6200,,
6201,G1,197.0298667
6202,,
6203,,
6204,G1,170.4981333
6205,G2,941.5674667
6206,,
6207,,
6208,G1,158.9408
6209,S,522.7178667
6210,,
6211,S,440.3850667
6212,S,366.2773333
6213,G2,961.1653333
6214,S,435.9296
6215,,
6216,,
6217,,
6218,,
6219,,
6220,,
6221,S,698.2298667
6222,,
6223,,
6224,,
6225,G1,127.2981333
6226,S,618.8282667
6227,S,527.2378667
6228,,
6229,S,641.2464
6230,,
6231,G1,140.7050667
6232,,
6233,,
6234,G1,247.4730667
6235,G1,331.1461333
6236,G1,74.8384
6237,,
6238,,
6239,G1,287.648
6240,G1,231.5877333
6241,S,461.6330667
6242,G1,111.8394667
6243,,
6244,G1,215.9306667
6245,S,399.96
6246,,
6247,,
6248,G2,1061.830933
6249,,
6250,,
6251,,
6252,,
6253,,
6255,,
6256,S,367.7072
6257,S,362.0122667
6258,,
6259,G2,994.9962667
6260,,
6261,G2,949.3578667
6262,,
6263,,
6264,,
6265,G1,149.9648
6266,,
6267,,
6268,G1,35.22613333
6269,,
6270,G1,878.3562667
6271,G1,225.68
6272,G1,220.0698667
6273,,
6274,S,412.0272
6275,S,563.5994667
6276,,
6277,,
6278,S,362.9989333
6279,,
6280,,
6281,,
6282,G1,215.6165333
6283,S,486.2106667
6284,,
6285,G1,390.3050667
6286,,
6287,,
6288,G1,251.2837333
6289,S,619.9994667
6290,G1,224.216
6291,,
6292,,
6293,,
6294,G1,136.4058667
6295,S,369.616
6296,,
6297,,
6298,G1,636.224
6299,S,580.0394667
6300,S,454.36
6301,,
6302,G2,961.0981333
6303,,
6304,G1,147.4485333
6305,,
6306,,
6307,S,547.9536
6308,,
6309,,
6310,G1,249.4458667
6311,G2,792.7349333
6312,,
6313,G1,233.1434667
6314,,
6315,S,388.0922667
6316,,
6317,G2,890.0101333
6318,G1,126.2773333
6319,S,832.376
6320,,
6321,,
6322,,
6323,,
6324,G2,862.9008
6325,,
6326,,
6327,G1,176.3648
6328,,
6329,,
6330,S,444.8890667
6331,,
6332,,
6333,,
6334,,
6335,G1,22.1552
6336,,
6337,,
6338,,
6339,G1,216.96
6340,G1,117.5333333
6341,,
6342,,
6343,G1,194.7125333
6344,G2,950.9829333
6345,G2,844.3973333
6346,,
6347,G1,1113.843733
6348,,
6349,G1,203.5413333
6350,G1,181.0229333
6351,G1,284.2256
6352,,
6353,G2,956.5088
6354,,
6355,,
6356,,
6357,G1,161.0976
6358,,
6359,,
6360,,
6361,,
6362,,
6363,G1,155.272
6364,,
6365,,
6366,,
6367,,
6368,G1,195.64
6369,,
6370,G1,24.83786667
6371,,
6372,,
6373,S,598.0218667
6374,,
6375,,
6376,,
6377,,
6378,,
6379,G1,179.0746667
6380,S,674.0656
6381,G1,79.1584
6382,G1,149.6704
6383,,
6384,,
6385,,
6386,G1,190.8288
6387,G1,190.6005333
6388,,
6389,,
6390,G1,794.5594667
6391,,
6392,,
6393,,
6394,G1,246.6213333
6395,,
6396,,
6397,,
6398,,
6399,,
6400,,
6401,,
6402,G2,874.16
6403,G1,145.5722667
6404,,
6405,,
6406,,
6407,,
6408,S,464.4213333
6409,,
6410,,
6411,,
6412,,
6413,G1,72.224
6414,G1,280.3461333
6415,S,507.8010667
6416,,
6417,S,506.3157333
6418,,
6419,,
6420,G1,291.7210667
6421,S,653.1610667
6422,,
6423,G1,422.3685333
6424,G1,163.0485333
6426,,
6427,G1,179.9893333
6429,,
6430,G1,79.56
6431,,
6432,G1,209.5930667
6433,S,776.1210667
6434,,
6435,,
6436,,
6437,,
6438,G1,209.232
6439,,
6440,,
6441,,
6442,M,1087.2224
6443,G2,889.7968
6444,,
6445,,
6446,,
6447,,
6448,,
6449,,
6450,S,390.5968
6451,G1,246.0352
6452,S,675.5141333
6453,S,644.9648
6454,,
